text,label,label_name
"A 1 AÑO DE TODO ESTO , YA DE VERDAD QUE PARECE ARMADO . EL QUE QUIERA OIR ,QUE OIGA , EL QUE TENGA OJOS PARA VER, QUE VEA..... EN SÍ NO SÓLO ES SACAR A CASTILLO. QUIEREN EL CAMINO LIBRE PARA ELLOS...HACE VER QUE LOS GRUPOS DE PODER ,QUE ESTÁN EN LA CABEZA NO QUIEREN SALIR DE SU SITIO . LA CORRUPCIÓN ES MÁS GRANDE  DE LO QUE UNO NI SE IMAGINA . SE JUNTA Y SE PRESTA TODA LA PRENSA, DE  "" PROPIEDAD PRIVADA "" ! ....POR ESO , CON LA TREMENDA CORRUPCIÓN QUIEREN SEGUIR GOBERNANDO AL PAÍS....SEÑORAS Y SEÑORES EN ESTOS DÍAS LA PLATA MUEVE MONTAÑAS... DIOS MÁS DE 2,000 AÑOS Y LA GENTE NO HA CAMBIADO... ASÍ TENGAS UN POQUITO DE FE NO HAY QUE PERDERLA PORQUE ES COMO UN GRANITO DE MOSTAZA ...BENDICIONES PARA TODOS HERMANOS 😇❤️",2,positive
"Me encantó, unos tromes 👏🏻👏🏻👏🏻👏🏻",2,positive
Bueno yo aprenderé a hacer cebiche me gusta mucho la comida peruana pongan la receta de ají de pollo y jalea y si quieren todas no me enojo 😀,2,positive
Namie que hermosura bb éstas bien chula bonita piernas super ❤️ ❤️❤️❤️❤️❤️❤️❤️❤️ ❤️❤️❤️❤️,2,positive
Que haga del chavo 🤪,1,neutral
Yo pensaba que le puso la curita más abajo por qué se le quedó la aguja de la vacuna en su brazo y pasar piola 😅,0,negative
"Ola Kari..  Creo yo q lo más indispensable es tener el uniforme listo y planchadito desde la noche anterior... Y bueno despertar en la primera alarma jejejeje.... Mi rutina empieza 6: 30am... Para q mi hija despierte a esa hora hago todo lo posible para q a las 9 ya este durmiendo... Despertarla con besos, no estar apurandola ...ya q eso hace q se ponga de mal humor...Un desayuno agradable y suave.....  Yo no llevo cel.. Jjj solo mis llaves y bueno gracias a Dios no sufro con el tráfico  ya q el Colegio esta a 4 cuadras de mi casa...mototaxi es mi movilidad. Jjjj Besos reina.. Un enorme abrazo a tiarita.!  😘😘",2,positive
No vale la pena,0,negative
Tenia la razon el chico sus tabas eran banba canje tamb🤣🤣🤣🤣,0,negative
"Beto, chicote también para los chivitos 😂",0,negative
Que decerebrede y enferme mentel la munda mayre cuete....ya no le den pantalla 💩🤮,0,negative
"Parece chiste pero es anécdota 😂 me pasó con el taxista que decidió aceptar una carrera al aeropuerto siendo su última pasajera yo y ya casi para el toque de queda, lo llamó su mujer que porqué no llegaba a su casa y videollamada todavía, yo toda incómoda ahí escuchando todo y él sudando frío porque su mujer le dijo hasta de qué iba a morir 🤣🤣🤣🤭 pobree 🤭 después el silencio incómodo 🤐",0,negative
"Esto es producto de llenar los puestos de los ministerios con personas que no son aptas para el cargo que ocupan, solo piensan en llenarse los bolsillos. Si por lo menos, a pesar de no tener conocimiento de las funciones que tienen que ejercer, hicieran lo posible por hacer un buen trabajo y aprender en el camino, estas cosas no sucederían. Y después nos quejamos porque empresas extranjeras manejan nuestros patrimonios culturales, pero si nuestro propio gobierno por medio del ministerio de cultura no hace su trabajo que nos queda. Y cuando digo de ocupar puestos por argolla no me refiero solo a este gobierno, sino también a los anteriores ya que este descuido de nuestros patrimonios son desde mucho tiempo atrás. 😡",0,negative
"Jajajaja, la cagada la lora 😂😂😂",2,positive
"Soy 1/4 piurana, casada con piurano y recien cuando conocí a mi esposo probé la comida piurana y me encanta!!! El cebiche de mero, majado, seco de chabelo, chifles y una riquisima algarrobina 😋",2,positive
"Ya no eras como ellos, Zavalita, ya eras un cholo",1,neutral
Se ve q stara super paja... 😉,2,positive
Q bien baila Luis como los viejos tiempos 🔥,2,positive
La compuso El Alfa ? 😂😂,1,neutral
Amoo las bombas audios😁😅,2,positive
"Mamerto Salgado era un tipo alto, flaco, cachetón",1,neutral
"Jamás un Marciano, volverá en sí, es de otro Planeta.🤮🤮🤣🤣🤣🤣🤣",0,negative
Boriño Carrera  tu eres huachano jajaja 😂😃😂😅😆🤣😂,1,neutral
MAYIMBU TE VA HACER DAR EMBOLIA CHINOO DE TANTO RENEGAR CON EL 🤣🤣🤣,0,negative
Fiscal digale a Renzo que me quiten los bloqueos a mis cuentas 😰😱,0,negative
🤣🤣🤣Ese cuy está muy flaco ni pa freír esta🤣🤣🤣,0,negative
Es un live action de ratatouille 😌🤣,1,neutral
Los hermanos paletazo 🤣,0,negative
"Yo sé, mi amor, tu papá es una bestia machista ",0,negative
Hermoso beto hay q tomarlo con humor en segunda vuelta lo volteamos al rondero.  pacatan pacatan pacatan a caballito de palo 🎶🎶🎶,1,neutral
Colchoncito verde 🥰🥳,2,positive
"Mamá, no seas huachafa, por favor",0,negative
Esta bien hecha la protesta asi deberían hacer en todos los grifos de repsol 👍👍👍,2,positive
Yosii Palomino Velasquez Judith Vela H Tatiana Tarazona  esto me recuerda a la conversación de ayer 😆,2,positive
La chama feliz con el chicharron y no con el chancho 🤔😁,0,negative
Ana Salguero Bermudez Miguel Cano Aceitón Paco Bejarano Vega  AntonioSoltero Diaz 😂😂😂,1,neutral
Estamos  fregados 😭😭😭😭😭,0,negative
Muy buenos huariques en Moche no los conocía! Y esa chita con pecanas si o si tengo q probarla... Pero hasta ahora no fuiste a la heladería el Chileno? 🤔 Xq?  Bueno pero igual esos dulces tradicionales se ven buenísimos...,2,positive
Con esa porquería de canciones ya quemaron el cerebro 😅😂🤮👎 jajajjj,0,negative
"Esa chicha la tome en Abancay, es a base de quinua, y cañazo. Es rico y sabroso, lo hacen en las festevidades, especial en los carnavales. 👍sabroso.",2,positive
Karen Rojas Flores .. viejos tiempos 😂😂🙈🙈🙈,1,neutral
Una trucha bien crocante y su mate de muña para pasarla bien 😋,2,positive
Eres regia ... Puedes ponerte lo que tú quieres ✨ deja que hablen 😉 y sigue disfrutando .,2,positive
ASÍ ES EL PERÚ SE ESTÁ AHOGANDO Y LAS 🐀🐀🐀🐀🐀🐀  CELEBRANDO DEL FESTIN DE QUE PERÚ SE VIENE A PIQUE ya la gente esta hecho para sufrir ( conforme ),0,negative
Jajajaja 😂 y estás de miedo jajaja porq te vas de pique jajaja 🤣😅,2,positive
Jaajaj la venganza de Cristhian a Jesús fue el vídeo del pan con paltaaaa😜😜😜,2,positive
Mi nepe apenas te queda 👌,0,negative
Que bacán !! Me superó las expectativas!!👏👏👏😀😀,2,positive
Ptm que le pasó al Jordy el niño polla !!!!!!!🤣🤣🤣🤣🤣,0,negative
"Todo por que la osicona, mala entraña, envidiosa de esta urraca dice que compatriota; habrió su bocota arrojar veneno de la mujer.😤👊🏻 Pero déjenla, quien no tiene un pasado? 🤷‍♀️🙄 Ptm ya las Argentinas que son más descaradas se la dan de jugadoras ahora jajaja...😅💩😈",0,negative
"Antauro NO ESTA BIEN DE LA CABEZA SINCERAMENTE NECESITA DE UN BUEN PSICOLOGO, COMO ES QUE LO DEJARON SALIR? POR SABER HACER BIEN GALLETITAS, ARROZ, FRENOLES, DULCES, POR ESO SE MERECIO SALIR ANTES? AQUI HAY GATO ENCERRADO, YA NOS ENTERAREMOS MAS ADELANTE 😡😡😡😡",0,negative
El puta reventó de tanta pichanga,0,negative
Entonces cachemos,2,positive
Samantha Dilas uy 😬  y que soporte el chino cochino 🤣,0,negative
K lindo el chancho..!!🐶,2,positive
Jajajaja se pasó de la raya. 😅,0,negative
"La Darkur, el josimar y la yajaira...deberían contratar a Erick Elera,  para que les escriba unas cancioncitas y dejen de hacer puros Covers...😏😏😏",0,negative
Barrio pitucaso si corres asi en mi barrio minino un piedron y serenazgo te lleva por drogo🙃,0,negative
Gino Alessandro Picoaga Ku amor es sobre la novela que siempre veo ❤ casi angeles ❤,2,positive
"Te falto Lambayeque, aun no probaste nada 😊 cebiche de caballa, arroz con pato de Lambayeque.",2,positive
"Barbón envidio tu chamba! Compare como no engordas, pasame el secreto 😣",0,negative
Chino fuera de vainas tu haces plata con el gordo.. tanto bacilarlo jajajajaja 🤣 😂 🤦 😅 🙊,0,negative
Que opinan de esto Hablando Huevadas 🤡✏️,0,negative
Patricio parodi de profesor ?? No sean palomas !! .. como diria mia khalifa : en memoria de todos los que jalaron (✊🦆),0,negative
De ptm!!!!!! No me pierdo ni una 😎 baja para chancay norte chico Luciano ; saludos 🇵🇪,2,positive
La pachamanca que elabora mi mamá se la lleva de encuentro...😊,2,positive
Para los tonos de cucho Tania Ht 😂,2,positive
"Que buena excursión Henrry, esos lugares me hacen sentir como un niño, Leti siempre vuelvo a ti xd JR leticia, paruro 1 y 2, Av Wilson..etc..buenos points. PD: recomendación prueben lo que van a comprar si existe la posibilidad👍",2,positive
Se va directo a camal 🤣,0,negative
Quién habla de vieja venenosa. 🤣 Este huevón es el peor de todos!!!!,0,negative
bien chévere,2,positive
AnaCarbajal Carbajal jsjsjsjs cuando se sincronizó nuestra regla recuerdas 😂,1,neutral
"Ese arroz graneado, con su punto de sal, recien hecho para comerlo con un sudado de pescado y bastante limón, con su canchita es riquísimo.  Y claro el arroz recién salido de la olla con su huevo frito bien dorado y su plátano frito encima era un plato recurrente de niña.  No sé compara el arroz hecho en olla sobre fuego con la hecha en olla arrocera. 🙂",2,positive
Tan chulaaaa! 🥰🥰🥰 Felicidades,2,positive
"Gaston Acurio, muy lindo video, toda esa zona del sur es maravillosa, pero me quedo con Santa Cruz de Flores, ""la santa tierra"", hermoso valle donde se encuentra riquísima comida, como el  picante florino, arroz con pato, sopa seca y los tamales son los mejores de la zona,...ricas frutas y dulces como la chapana y qué decir del Pisco,.....el mejor de los mejores!!!! Gracias x deleitaremos con  estas riquezas que  tenemos muy cerca de Lima!!! 👍❤😋",2,positive
Aquí falta también visitar a Don Giuseppe en la calle Grau hacía el malecón el MEJOR pan con Pejerrey y Huevera lo Máximo !!🐟 ☕,2,positive
Que buenas anécdotas de la gordita 😂😂😂,2,positive
En el cumpleañoooos de Mota pikachu Mileynd Aguilar 😂😅,2,positive
"¿Conductora?donde, cuando🤔🤔?....Conductora d su carro, si es q tne....pero ¿Conductora d un programa d TV🤔🤔? ¡Jamás! La sra alucina, es un sueño incumplido🤭🤭",0,negative
Carla Levano Reyes ya tu cajitaa se chaufa😆😆,1,neutral
Con 30 soles hago un buen caldo de gallina y para un bandon todavía 😁😁,2,positive
"Que cagada esta federación, increíble en vez de apoyar más el deporte el estudio,  por eso hay tanta delincuencia porque no hay apoyo ptm 🤬🤬🤬",0,negative
le falta cachar a la flaca 😑  muy mala vibra 👎,0,negative
"ESE PELAO CABEZA DE RODILLA PARA MAS PEGAO QUE SU MUJER 😃😅🤣😂. HASTA HOY DIA TENIA PARA HACERLA Y BEBER Y BEBER Y BEBER HASTA MORIR,  NADIE TIENE Q DECIRLE NADA, NI #MAGALY, NI #PELUCHIN, PERO YA, ESTA SEMANA SÍ A DARLE CON TODO PARA QUE LLEGUE FINISIMO AL REPECHAJE, ES MÁS,  QUE YA SE VAYA, PORQIE SINO ESE PELAO LO VA PASEAR POR MI BARRUNTO Y DE AHI LA VA SEGUIR HACIENDO 😃😅😝",0,negative
"Recuerdo muy bien una vez, sentada en el baño, recogiendo unos calcetines de mi hija que llevaban 3 días al lado de la taza ( estaba probando cuanto demoraban si yo no los recogía). Luego saqué el rollo de confort vacío ( se había terminado 1 día antes y el rollo nuevo estaba sobre la tina). 😒😒😒",1,neutral
Frankie tiene su carro y? 😂 La ley es para todos cuál es el problema... Pucha y esto tragan los Willaxlovers?,0,negative
Eso me hace recordar cuando iba a lima estudiar y cuando tenía hambre compraba comidita en tspercito algunos si lo hacen rico que nostalgia o mi choclito con quesito 😄😄😄🥰🥰😍 nostalgia total .,2,positive
"Los máximo chicas, el otro año como sea voy, ahora supongo q nos darán las fijas para hacerla linda 😀😀😀🍻🍸🍺",2,positive
¿cómo? es que no tengo plata,0,negative
"Lechero, carajo",2,positive
"Sabes me hiciste recordar de un atuendo que mi mamá me puso cuando cumplí 7 años, era un pantalón brilloso negro y un polo verde  brilloso también,no era el típico vestido, y de verdad que me quedó lindoo, y me sentía cómoda; a mí me gustó muchoo tu vestuario, cada quien se pone lo que se le da la gana 👍👍❣️❣️🥰🥰",2,positive
Samuel Vargas Alcantara yala!!!! El primeris!!! 😎,2,positive
"¡Lo máximo, gracias! Totalmente familiarizada 😂😂 me había olvidado del zambito, que ricoooo por Dios. No son solo sabores y olores, que lindos recuerdos me trajiste a la memoria. La Lima de esos años ✨😍 que nostalgia. ",2,positive
"No entiendo, porque? No los pueden agarrar? Y meterlos a cadena perpetua, a todos esos asesinos terroristas, si incluso la policía y el servicio de inteligencia saben dónde están! Y no debería el señor Castillo y toda esa gente que son parte de ese partido político, ya está probado que tienen conecciones con los terroristas porque no les quitan los derechos que no  tienen, por tener las ideas de esa gente asecina,no deberían de seguir en la contienda, es más estás elecciones? Deberían de ser ANULADAS, porque está muy claro? Que aquí hubo FRAUDE,como es que una persona que ni salía en las encuestas?, este primero? Aquí metió sus manos sucias el lagarto con la intención de estar en el congreso, y que si entra castillo? El será ministro Está muy claro? Que aquí hay una mafia que está manejando todo para que entre este gobierno comunista, por eso esas encuestas mentirosas, porque quién en su sano juicio? Va a creer que: cada día se demuestra que esté profe?está coludido con el partido comunista,y terrorista, hasta hay varias declaraciones de sus ministros que dudosamente ya fueron elegidos ,y con todas esas pruebas? Este señor? Sube cada día más!  Eso es cierto?? Entonces que quiere decir eso? Que entre más miedo da una persona uno lo valora más???? No entiendo Es por eso que yo creo que todo está manejando para que si keiko gana? Hagan su revuelta diciendo que hubo fraude, cuando ellos si hicieron fraude, y nadie se ha dado cuenta 😡😡😡😢😢😢",0,negative
"GARECA VOLTEA Y PIENSA EN VOZ ALTA SONRIENTE... ESTE CSM 😅🤣😂. POR UN MOMENTO PENSÉ QUE ERA ESPAÑA, PERO AL VER LOS SEPARADORES DESPINTADOS, ME CONFIRMÓ QUE ERA EN PERÚ 😀😅😂 (AUTORIDADES CHORAS, QUE NI EN ESO SE PREOCUPAN MANTENER PINTADO O CROMADO).🙄🙄🙄",0,negative
Más vale una calabaza  que una mano de rata 😏😏😏,0,negative
Efrain Pastor Tolentino 5 días de huaska manolo !! 😎,0,negative
"Hola, yo me anotó para las 7,pero sapeare para ver que necesito 😁",1,neutral
El tombo siempre será kagón!!👊 #ResistenciaPerú,0,negative
"Restaurante Mococho en Huanchaco, los langostinos y chita en salsa de pecanas son mis favoritos. Batán Mochero, su plato bandera: la sopa teóloga. Seguramente probaste en Guadalupe su tradicional pavo. No sé dónde probaste el sudado pero se ve riquísimo. 😁 Trujillo ❤ round 2💪",1,neutral
Esto es el rincón del otaku 😂 matte sempai,1,neutral
"Bueno en diferente lugares al celular le nombramos de distintas jergas como se dise , fono , huaco , chatarra , adobe , celar ,  el putero y muchas  jergas mas x q es parte q el peruano le pone asus cosas 👈",1,neutral
Sgte paradero 👍🏼❤️👍🏼,2,positive
Pero algo de cierto en tu entrevista mi querido Betofilo es que Arrugaste.... creo que se te encogieron las boloñassss🤣🤣🤣🤣,0,negative
"Quieres igualdad con personas que no tuvieron respeto con las personas que hicieron daño? Es verdad que hasta en la cárcel deben a ver gente inocente ,porque existen casos lamentablemente. Estoy de acuerdo que reciban una atención de ver qué casos son graves y dentro de la cárcel realizar una carpa y así con los implementos necesarios,pero dentro ,no salir. tenemos un problema hasta ahora grande ,faltan implementos para provincias , en Iquitos el hospital donde están los pacientes en uno de los hospitales bien pobres cuando llega a suceder la lluvia si hubieran como todo eso pasa al local ,el viento entra por todo lados y hasta ahora no sé les envía ayuda,vean el vídeo de allá y de otros lados. Todos merecen ayuda pero estamos viendo que se está tratando primero de asistir a la gente que no está en la cárcel 🤷",0,negative
Primera guitarra de chacapelon 🤣🤣🤣,1,neutral
"Joaquín estaba a su lado, ojeando un Caretas viejo",0,negative
GIDO BELLIDO ES OTRO SINVERGUENZA CORRUPTO… DESPUÉS DE BOTAR A CACASTILLO DEL PARTIDO Y HABLAR PESTES DE EL AHORA LO DEFIENDE … CUANTO LE PAGARON PATA DEFENDER AL CORRUPTO IGUAL O PEOR QUE ESTE DELINCUENTE 🤬💩🤬QUIEREN HACER DEL PAÍS COMO ELLOS SE LES ANTOJA…. FUERA CONGRESISTA COMPRADOS 🤬💩🤬,0,negative
