text,label
Andre Castillo Utrilla ese eres tu medio viejo medio amargado 🤣,2
Lo k para uno es viejo para otro es nuevo 🤣🤣🤣,2
Maria Elena pobrecillos 😂🤣,2
Maria Elena Galvan Macavilca Nelly Macavilca Arturo Galvan Jorge Alfredo Moreno Garcia tíos miren este video 🙌! Que viva nuestro país 🇵🇪🙌,2
"Oye cabra, tú crees que María Elena votaría por Keiko???? Ya no sabes que hacer porque sabes que el 6 de junio te botan de Perú por vendido y por cabra. 🤣🤣🤣🤣🤣🤣",0
Arian buscándote Maria Elena Torres Vasquez 😅😅😂😂😂😂,2
Me gusta ver tus vídeos así voy conociendo cada rinconcito de tu hermoso pais un fuerte saludo desde La Libertad península de santa Elena Ecuador 🇪🇨,2
Maria Elena Herrera Olaya  llévanos 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,2
Magaly necesito ampays 😅,2
Creo que me ampayaste jujuju es feo cuando te choca la altura ami me pasa a menudo que viajo 😣😣😣,2
Pero qué ampay si ya hasta en la fiesta con la familia están juntos ? En fin 🙄,0
Zhyra Elena Herrera ¿amor? 😚😍😍😍😍😍✌️😁,2
"Lloré con este testimonio y recuerdo vagamente a Maria Elena, ahora se mas de ella 😢",2
Esto van aser crjo Erick Benavides Elton Benavides😂😂😁,2
‼️EL GRAN PROBLEMA ES Q LA PRENSA MERCANTIL Y MEDIOCRE YA PERDIÓ CREDIBILIDAD Y A ESTA sra Cueva YA NADIE LE CREE AUNQUE SE PARE DE CABEZA 🤷🤦😜😜😜😜😜😜😜😜😜😜‼️,0
Ya perdistes sr beto ya perdío su candidata no sea tan desubicado busca donde no hay 😒,0
Jeraldine Carpena YA PE OE PALTEAS 😂😂😂,2
Jajajaja ya perdí la cuenta 🤣😂🥰love that cometario si se escucha bien,2
"Oe, pero hay que apoyar porque es ""cine peruano"" ya pe! 🤣",2
"Sheila Olán que procede😂😂 a mi me dan miedo las agujas, mejor préstame la tuya♥️",2
"Esa gente. Discrepo con Mayra. Pero leo gente que según ellos respetan la RAE. Ya pes caushita, que foe. 🤯",0
El culpable es el que traiciona  nadien deja entrar en  una relación  a un tercero si no quiere  no hay escusas para dañar el  corazón ❤ a otro ser que siente igual  que tu,2
Como el dinero te puede cambiar y dañar a las personas indefensas 🤦🏻‍♀️,0
"a quien le importa la vida de este par de zambos feos, inmorales, desubicados e impresentables lindante con lo delincuencial 🐵🙉🙊",0
Ana Claudia Arroyo Velazco recuerdas???? Raspados sabrosones del zambo!!!! 😁👭❤,2
La cobradora entrega do la cutra 😂😂😂,2
No sean palpensados!! Solo es para revisarla y ver donde esconde la cutra!!!! 🙃,2
Me pone muy triste tu dolor betofilo 🥲tu mami no te enseño q los hombres no deben llorar cada rato ?.acéptalo por favor ya perdió la señora kk...ya no llores más q también me vas hacer llorar a mi ... 🥲🥲🥺🥺🤭🤭,0
"El 2!!!!  Ya pe’, misias!!!! 🙏🏻🙏🏻",2
Emerson Navarrete  ya pe g1l!!! 😆😆😆,2
Jajaja! Siiiiii porque domarr a una yeguaa salvajee difícillll!!! 🤣,2
Fuerza 🐎🐎🐎... Todos unidos jamás vencidos... Pero dime  la cavalgaste ala yegua ...  🤤🤤🤤🤤🤤🤤,2
Juan Farro Cusma así te voy hacer ☺️,2
Jhosep Cusman Iglesias 😂😂😂,2
Tania Marino Rojas Judith Cusma Jenny Miranda Agendar EL cumple. De Zeus deberíamos 💕🤭,2
"Sí, pero en willax... o sea 🤦🏻‍♂️",0
Tiene sus horas contadas en willax la BETO 🤭 🤣🤣🤣 está desesperado,0
Marche hilo y aguja 🙈,0
Jose Rojas Jairo Tapia Willy Cespedes José Lázaro Jackeline Pastor Honores 👀👀👀,2
Ah pero cuando probaste la bombilla de cuero no decías lo mismo 🤣😂🤣😂😂,2
Duvan y Willy son la muerte 🤣🤣🤣🤣,2
Fiorella Willy vamos a Machu Picchu 🤩,2
"Para los q quieran viajar y estan aguja. esta es tu mejor opción.. con Omegapro podras viajar a donde quieras sin preocuparte del dinero... ponte una meta! Informes 915198544  Que es OMEGAPRO? 👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼 https://youtu.be/4wBv9supny8  Regulación y transparencia, Juan Carlos Reynoso G.General de omegapro Latinoamérica. 👇🏼👇🏼👇🏼👇🏼👇🏻👇🏻👇🏻 https://fb.watch/cW35zOh8Lo/  🇬🇧🏆🇬🇧 Información de alto valor, aprende como se mueve el mundo digital y como puedes tomar ventajas y tener un futuro de a abundancia económica gracias a los activos digitales... no te quedes aprende informate y comienza.. El mundo FOREX tiene 90 años de existencia, y la compañía trabaja en esa industria ya 8años.  _Si no te educas, nadie lo ara por ti !!_",2
Ye vete e merte Meyre Cuetee! 🚀🚀😒,0
Que melo a las agujas😔😔,0
"Te veo y me traumo😭😭me da pánico las agujas, ha diferencia de mi beba de tres años, que cuando ve que le van a poner inyección ella dice, respira y empieza a contar 1 2 3 4 5 🤭🤭🤭que te mejores mi beba te ve y me dice, que respire mamá y no le va doler, ella es un mate de risa.",2
Danitza Alvarado quisiera pero tengo miedo a las agujas:c Psdt@: asi podran desaparecer tus granos 😂,0
Verónica Casa. Mauricio Espinoza Hidalgo. Sebastián Cuero. Alex Siza Duarte aprendan 😉,2
Unas amigas me dijeron que te pinchan el cuero cabelludo y es doloroso 😖. Como fue tu experiencia???,0
Liz Alburqueque Camacho  el chef cuero  que viste en el aeropuerto. Sr. Diego no aviso 😭😭😭😭 saludos,2
Yo jajajajaja 😬😬😬😂😂 mi amorr Willy Quispe jijij,2
Tu cuchillo no corta 😱,0
Ese cuchillo quiero. 😁😁😁,2
Buena entrevista BETO eres uno de mi favorito de Willax 💙💙💙,2
Asu q variedad de cuchillos siempre actualizandonos en la gastronomia 👍,2
Yo quiero ese cuchillo 😭,2
Que rico cuchicanca de mi lindo Huaraz. Lo máximo!!! 😋👍,2
"Efectivamente, ....si nó le damos mantenimiento,  los músculos se desgarran... y se siente cómo que alguien te pasa una cuchilla bien filuda. Poco a poco las piernas se hacen hermosas...🤗",2
"Envestigar, qué envestiga está Sra.! Oh me pregunto, qué son de los corruptos de Hinostroza, Chavarry, Toledo, Humala Cuchinski, etc?  Hasta cuándo vamos a esperar qué, estos Señores estén en la cárcel pagando condena y de ahí salir sólo en cajón o cadáver? 🤷👏🙏👉.",2
"A través de tus experiencias, nos enseñas mucho de diferentes temas, eres un hombre culto, muy curioso de lo desconocido pero sobre todo muy  compartido, que siempre te desprendes de toda esa sabiduría adquirida para enseñarnos con hermosas e interesantes historias tus vivencias. Eso demuestra la sencillez y calidad de persona que eres, muy admirable, sigue así.   Mmmm y que tipo de cuchillos piensas comprar, y esas espadas samurái son lo máximo, solo las vi en las películas, una de adorno te tendrás que traer. 😉",2
Así se ven 10k verdes aparte del viaje🤑🤑🤑,2
Cigarrita en QUILLABAMBA hay bastante y lo conocemos de jhessje Xq chilla jhessjheeeesssjhessssjhesss Jhesssjechaajhesssjechaaa🤣🤣no seee algo así y son de color Verde. Pero q se coma? No lo sabía. Wacalaaa🤢🤢,0
En la fuersa verde 👉👉💚💚💚,2
Pintate el pelo de verde y te a largas la boca 🤔,0
Ahí está su verde Carla Apac Martha Cortez 😁 ,0
Con el polo de rinoceronte verde 😅,2
Mi reina miraaaaa!!!😮😮😮 Luisa Maria Valiente Vergara,2
Geraldine Vergara🤣 tu vida,2
Miluska Vergara Juana La Cubana vamosss 😁,2
Hoy vi una voluntad a 247.00 color verde 🤭🤭🤭🤣🤣🤣 pero ni novio tengo 😅🤣🤣,2
Pedro Johannes se me parece a alguien que conosco taggame a ese sujeto pofavoo😪,0
Buenas noches naty mis mas sentido pesame a todos los familiares 🙏🙏🙏🙏💜💜💜🇵🇪🇵🇪 te conosco desde el club Regatas Lima cuando entrenabas en el coliseo del club bendiciones,2
Alondra Zaldivar tunas 🙄,0
Oe Yajaira Alejandra Bautista Elguera Rubi Vargas Ormeño sus conos 😂,2
Julissa Allca tunas pidiendo comida 😂😂😂,0
Una pregunta porque no vas a los conos  ?😞,1
Lisbeth Castillo Vargas conosco a unos  tóxicos  😂😂  asi !?,2
Manolo no conosco al nuevo Jhony 🤣🤣🤣,2
Me gusta lo q piensa de la vida  Q mientras ahy vida se puede lograr un objetivo  BUENOS VIDEOS HACES GERARDO SIGUE ASI GRACIAS A TI CONOSCO UN POCO DE PERU  🔴⚪🔴,2
"Déjense de vainas que tanto drama haces si a las finales casi Nadie quería vacunarse en ese entonces puesto que era como por decir un experimento aún 🙄y no sabían si era seguro o no , el se vacuno corriendo riesgo de poder morir por efectos secundarios,al igual que todos aquellos que se han vacunado porque alfin de cuentas todos somos humanos pero nuestros organismos no son los mismos en reacciones , el error de él no fue vacunarse,su error fue no comunicar ,porque si el hubiera comunicado que iba a vacunarse para esa vacuna experimental en ese entonces todos lo hubieran elogiado y tratado de valiente 🙄🙄 pero como no lo hizo ya todo el mundo sale a críticar , los demás por igual ",2
Tanta vaina por ese premio 🏴‍☠️,0
Yo recuerdo verla en esta vaina que se llama esto es guerra creo 🤣🤣🤣,0
Siga de chismosa 😂 cual trabajo haces? Exponer la vida de los demás? Esa vaina puede esperar,0
Tanta vaina. Para perder...🤣,0
Brigette Irene Flores Cáceres esto me hizo acordar cuando me enseñaste el aoi no recuerdo cómo se llama esa vaina 😄,2
Castor viejo y su alianza donde esta esta escondido de bajo de su cama🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0
Que le cambien de meza al viejo jejejeje 😁 😜,0
que cara de verga 😂 yo me quedo en casa  por me llega  hacer eso no lo ago prefiero que me peguen ante que ordenen  a gritar por la calle 😂,0
Elena Vergaray Quiroz me lo merrrresco 😨 Jajajaja,2
Johan Marquez y pensar que fuimos donde esa vieja 😬,0
"Asu señor Mox, te veo y me siento vieja😱😓",0
Shary Vergara Ayras tu marido ya fue 😂,0
"Mamá yo quiero esto Ana Gonzaga Ochoa tía dígale a mi mamá que quiero esto 😕 que rico, mamá vieja ummhhh retrocedi como 25 años atrás",2
Cuando no tienes cerebro para escribir una canción....  Tucu Taca Tucu tu ca ca tu ca ca tu ca ca La vieja confiable 🤮,0
CODIGO SIN VIEJA 😳😳😳😳🦎🦎🦎🦎,0
Siempre regia y cin ese vestido más todavía todo te queda excelente 👌,2
Maria Pia Copello siempre regia me encanta verte en tus vídeos saludos desde Chiclayo 😍💝🌹,2
"Chicas regias, que lindo que esten disfrutando su viaje a Egipto, se ve que es un país fuera de serie😄😄😄",2
Quedaste más regia. 😁,2
"Jajajaja te pasas María pía harto vas a hacer todas esas cosas aunque sea con ropa común 😁 ignora las críticas,que lo regia y carismática nadie te lo quita 🤗",2
Se te ve muy regia con ese vestido y con todo lo k te pongas x k tú eres muy bonita 😍 muchas gracias para ti reina,2
Feliz de verte tan linda PÍA te amamos y no se si me puedes prestar tu vestido para hacer todo lo que has hecho en casa te ves regia jajaja😂😂😂,2
🤣🤣🤣🤣...Que regia te ves ..sigue asiii ..bendiciones,2
Linda en cualquier situacion Regia😍,2
Siempre regiaaaa Pía 🥰🥰 Sigue disfrutandooo 😂😂,2
Bien 🤣 tú siempre  lucirás regia y hermosa ...lo demás  es por pura envidia,2
Bien feo es cachoo😁😁,0
Una mujer perdona los cachos porque se los vamos a devolver 😏,0
Yordi David Cacho q.mate d risa !!!! ... yo no soy asi mi amor 😁,2
Jajaja Cacho muy bien con los modales..todas son unas chuscas desorganizadas 👋👋👋 Bravo Cacho ...,2
"yo ni cuenta que rajaron del vestido de Mari pía  Jajaja jajaja me isiste el día 🤣🤣😂y veo el por qué la envidia me encanta el vestido y dudo que me quede igual por lo redonda que estoy ,al igual si me gusta algo  me pongo y a bailar sin importar las críticas ,uno hace y se pone lo que la hace feliz ......",2
"Leyndo comentarios para ver que se podría rajar de este vestido hermoso y cuerpo hermoso y más veo comentarios de apoyo.... viva la Karina, pa q todos pongan like - mkt subliminal 😉",2
Ana Quipuscoa Bryan Garcia JAJAJA estos pudimos ser nosotros pero se paltean😂,2
La.mejor técnico después del Maestro Manbok Park vamos pues Naty no te hagas de rogar firma... extrañamos tus palabras dulces con mucho caché jajajaja te queremos Naty 🇵🇪❤🇵🇪😇😘💞,2
"Regiaza, si yo tuviera ese cuerpazo también usaria vestidos asi... pero no 😁 No hagas caso a los comentarios desatinados de personas sin vida que solo saben rajar",2
Lo dejaron cachete a Garrita 🤭,0
"Esos cachetitos, te esta haciendo efecto nuestra rica gastronomía 😉",2
"Webon, si a mí me regalan un saludo del Bicho le perdono los cachos 🥰",0
Andrés por cabro no llega tener hijos 🫣🫣😃😃😃,0
Amor de madre la única cabrona que en este mundo va ser real Contigo hasta la muerte amor sincero amor real amor de madre baby este niño merece ser famoso hagámoslo viral ♥️🙏🏽,2
Que Roche decir que es presidente del Perú  🙄🙄,0
Tanto será la cabrona.....da🤣😂,0
Como cabro que es...sin identidad😂,0
Chumay ElBb Alfaro  pinche cabron te estoy vigilando 🤣🤣,0
"Que bueno y q gusto meda por fin se pronuncian he millon de gracias 🙏 al comandante y el país entero Le Apoyamos he, al burro hay q enceñar a respetar",2
Que roche así es! Ahora usan mandiles rosados 🤣,0
YA SABÍAMOS QUE ZUBZUCK ES ROSCA Y QUE SE IBA ECHAR A FAVOR DE LOS 💩 U 💩 KKKKKABROS,0
"Haces el ridículo Beto, tremendo roche que haces sobre las vacunas en Chile 😒",0
"Es rosca el presidente? 🤔 🤔 🤔....  Asu, que escándalo!!!! Motivo más que suficiente para vacarlo por inmoral",0
"Bravo !!!! Ahora a traer la copa, porque serás la campeona después de todo este Roche... no para ti, tu nunca quedaste mal al contrario nos diste muchas alegrías 😁👍🏻",2
Uriel Tafur así te voy retar 🤣🤣🤣🤣,2
"Abel amor  sinceramente a mi me pasa esto 3 días antes de la regla , durante los 6 días de regla y 3 días después que se haya terminado ,por eso cada vez al mes hay días que estoy sensible , renegando bastanteeee , llorando por algo pequeño y/o sin saber porque estoy depresiva o triste , aparte que como mucho más , ya he descubierto que es por esto 😞☹️☹️ es inevitable",0
Infraccion para el arbitro de brasil por no respetar los codigos o el reglamento del futbol que mire bien el bar y saque sus propias concluciones 😐,0
"Me recuerdas a una dama que hacía dieta ante del desayuno y después del almuerzo. Un médico le increpó y le recomendó que por lo menos comiera un solo pan. Ella ufanamente le contestó que en eso si seguía las reglas comía solo un pan, pero de molde 🙃",0
Parece que se lo diseño un niño de primaria con una regla 😜,0
Metanle un cachetadon 😂,0
Kevin seria bueno que cumplan estas reglas 😅😆,1
No pueden retar al narco si el mismo gobierno les dió poder k estúpidas palabras dijo ese hombre 😁,0
Jajajajjajajaja mira amorcito Luis!!! 😂😂😂 es exacto lo que es la regla bu,2
K1 ? Si Arturo se lo cacha 🤣,0
Falto el pollito a la brazo ya que yo no ecomido como enchiclayo un pollito tan delicioso en otros lugares y también faltó el champú con cachanguitas delicioso 😋😋,2
Suarez Johnny por escuche Cachay 🤭,0
Sarela normal/durante la menstruación/después de la regla/cuando hace calor 😝,1
"Qué vamos hacer ante el 70% de informalidad en el Perú.... Es una labor árdua para hacer cumpliar las normar, reglas, y leyes a todo el pueblo peruano😞. ¿Cómo hacerlos entender ?",0
"Mi gran respeto  y admiración para cachay,  de razón ganamos la guerra 👍🤣",2
Javier Cachay Alcántara grande mi faraón 😎,2
GRANDE CACHAY. SU SU SEÑORA HIJA. 🙏,2
Mucho cachay en chile 🙊,0
El dueño del lápiz siente que se está quedando sin punta que mejor sitio que huir a México de izquierda que está aún económicamente bien 💣🐀💵✏️,0
El puntaje será mejor en la 2 da gala 💪🏼,2
"Lindas playas, Los Organos, Punta Sal. Inolvidables recuerdos. 🤗",2
Nadia Mendez Cabana para ir por Punta Olímpica 👭,2
Leo Pèrez J por ti fresh! 😂😂😂,2
Barbara Portella Valdez por mi fresh😂,2
Para mi fresh ...😂😂 o no... 😂,2
Vamos Perú 🇵🇪🇵🇪🇵🇪 tu puedes estás bella lucianita bien fresh,2
"Valeria Zapata ""Es algo fresh, mañana tengo que salir así que me voy temprano"" 😂",2
Antiguamente era así.. O te sacaban el ancho a punta de granputiadas o a punta de San martincito correa o cable o lo k encontraban pero ayudó mucho a corregir en esas épocas gracias a eso muchos no son fumones ladrones xk no todos los niños tienen el mismo temperamento hay los k son muy trankilo tos y hacen caso hasta los más rebeldes k dan ganas de partirlos en dos jajaja pero es parte de las vivencias de esa época y toda la adrenalina de sentir miedo y a la vez respeto x esa persona k te dio la vida k con solo una mirada uno hacia las cosas sin chistar.. A comparación de hoy en día donde las mamás se creen buenas madres pero no saben ni corregir a sus hijos. 🤷‍♂️,0
A mí lo único que me dolió fue la vía 😅 y de ahí todo fresh. Creo dolor con la cesárea :),1
Bien tobi bien sigue así con tus vídeos nos hacen cagar de risa👍🇵🇪😁,2
La cabría profesional 😂,2
Felicidades profe excelente técnico 🥳🥳🥳🥳,2
